ID,Name,Once,Slot,Value,Upgrade,Gold,XP
512,Heart Shaped Scale,FALSE,6,7,FALSE,350,300
513,Special Delivery,FALSE,6,8,FALSE,0,0
514,Lil’ Red,FALSE,26,6,FALSE,500,2000
515,Can I Axe You Something?,FALSE,-1,0,FALSE,200,150
516,A Dire Situation,FALSE,26,7,FALSE,500,1500
517,"Blood, Sweat, and Tears",FALSE,26,8,FALSE,500,1500
518,What a Lich!,FALSE,26,9,FALSE,500,2000
519,Feeding Grounds,FALSE,26,10,FALSE,500,1500
520,Going Batty,FALSE,26,11,FALSE,500,1500
521,Lycan Knights,FALSE,26,12,FALSE,500,1500
522,Twisted Paw,FALSE,26,13,FALSE,500,2000
523,Canine Canines,FALSE,-1,0,FALSE,100,100
524,Dog Gone Shame,FALSE,-1,0,FALSE,150,125
525,Bite is worse than their Bark,FALSE,-1,0,FALSE,200,150
526,A Wolf's Tale,FALSE,-1,0,FALSE,250,175
527,A Twisted Mess,FALSE,-1,0,TRUE,300,200
529,Sink Your Teeth In,FALSE,-1,0,FALSE,100,100
530,Grounded Bats,FALSE,-1,0,FALSE,150,125
531,Bats of a Leather Flock Together,FALSE,-1,0,FALSE,200,150
532,Pain in the Neck,FALSE,-1,0,FALSE,250,175
533,Sanguine’s Terrortory,FALSE,-1,0,TRUE,300,200
534,A Gift Of Meat,FALSE,26,14,FALSE,500,1500
535,No Respect,FALSE,26,15,FALSE,500,1500
536,Vampire Knights,FALSE,26,16,FALSE,500,2000
537,Sanguine,FALSE,26,17,FALSE,500,1000
538,Golden Ticket,FALSE,-1,0,FALSE,0,0
543,A-MAZE-ing Race,FALSE,-1,0,TRUE,0,0
544,Vampire Defender,FALSE,-1,0,FALSE,25,15
545,Lycan Defender,FALSE,-1,0,FALSE,25,15
546,Vampire Mega Defender,FALSE,-1,0,FALSE,30,15
547,Lycan Mega Defender,FALSE,-1,0,FALSE,30,15
548,Purified Claymore,FALSE,-1,0,FALSE,0,0
549,NOT A QUEST,FALSE,-1,0,TRUE,0,0
550,Dogfight,FALSE,-1,0,TRUE,600,500
551,Bone Roam,FALSE,-1,0,TRUE,600,500
552,War Boss Fight,TRUE,26,18,FALSE,12000,24000
553,Nulgath is Kind,FALSE,-1,0,TRUE,500,25
554,The Leery Contract,FALSE,-1,0,TRUE,100000,5000
555,Supplies to spin The Wheel of Chance,FALSE,18,4,FALSE,1000,100
556,The Assistant,FALSE,-1,0,FALSE,0,0
557,Swindle's Return Policy,FALSE,-1,0,FALSE,1000,100
558,Empowering Items,FALSE,-1,0,FALSE,0,0
559,Iron Wing Helm Enchant,FALSE,-1,0,FALSE,0,0
560,Iron Wing Helm Enchant,FALSE,-1,0,FALSE,0,0
561,A Sample of Twilight,FALSE,-1,0,TRUE,350,300
562,None Shall Remain!,FALSE,-1,0,TRUE,400,350
563,Breaking Prawn,FALSE,-1,0,TRUE,600,500
564,Search and Report,TRUE,26,19,FALSE,6000,18000
565,The Key is the Key!,TRUE,26,20,FALSE,18000,36000
566,Secret Words,TRUE,26,21,FALSE,18000,36000
567,Dracowerepyre,TRUE,26,22,FALSE,18000,36000
568,Bone Dust Reagent,FALSE,-1,0,FALSE,1000,50
569,Cube Reagent,FALSE,-1,0,FALSE,1000,50
570,Essence of Defeat Reagent,FALSE,-1,0,FALSE,10000,1000
571,"Impossible, Empowered Items of Nulgath",FALSE,-1,0,TRUE,0,10000
572,Hex of Nulgath,FALSE,-1,0,FALSE,0,0
573,Blood of Nulgath,FALSE,-1,0,FALSE,0,0
575,Fiend of Nulgath,FALSE,-1,0,FALSE,0,0
576,Shadow of Nulgath,FALSE,-1,0,FALSE,0,0
584,Ordinary Cape,FALSE,-1,0,FALSE,0,5000
585,Cleansing of Spinal Tap,FALSE,-1,0,FALSE,0,0
586,Cursing of Spinal Tap,FALSE,-1,0,FALSE,0,0
587,Spinal Tap of Nulgath,FALSE,-1,0,TRUE,0,5000
588,Phoenix Blade of Nulgath (Rare),FALSE,-1,0,TRUE,0,5000
589,The Weapon Parasite (Rare),FALSE,-1,0,FALSE,0,5000
591,Doom Worm Creepers (Rare),FALSE,-1,0,FALSE,0,0
592,"GRUMBLE, GRUMBLE...",FALSE,-1,0,FALSE,0,5000
597,Wolfwing Good End,TRUE,26,23,FALSE,18000,36000
598,Wolfwing Evil End,TRUE,26,23,FALSE,18000,36000
599,The Dark Deal (Rare),FALSE,-1,0,TRUE,0,0
600,Crag's Thirst,FALSE,-1,0,FALSE,5000,5000
601,Voucher Item: Champion of Nulgath (Rare),FALSE,-1,0,TRUE,0,0
602,Voucher Item: Twin Blade of Nulgath,FALSE,-1,0,FALSE,0,0
603,Diamonds of Nulgath Sale (Rare),FALSE,-1,0,FALSE,0,0
605,Drudgen the Salesman,FALSE,-1,0,FALSE,1000,1000
606,Purchase Sword of Nulgath,FALSE,-1,0,TRUE,0,0
607,Archfiend Cloak (Rare),FALSE,-1,0,FALSE,0,0
609,Bamboozle vs Drudgen,FALSE,-1,0,FALSE,0,0
610,The Marks (Rare),FALSE,-1,0,TRUE,0,0
618,Breaking Wind Turbines,FALSE,7,4,FALSE,50,50
619,Plant Matters,FALSE,7,3,FALSE,50,50
620,All Wet,FALSE,7,1,FALSE,50,50
621,Flame On,FALSE,7,2,FALSE,50,50
622,Chaos Footprint,FALSE,7,5,FALSE,200,200
623,Secret Item,FALSE,-1,0,FALSE,0,0
624,Combat Style: Soulreaper of Nulgath,FALSE,-1,0,TRUE,0,0
625,Combat Style: Taro's Manslayer,FALSE,-1,0,TRUE,0,0
627,Combat Style: Champion of Nulgath,FALSE,-1,0,TRUE,0,0
629,Combat Style: Dragonbone Axe,FALSE,-1,0,FALSE,0,0
632,Combat Style: Tainted Claymore,FALSE,-1,0,FALSE,0,0
633,Pet Shop Toys,FALSE,-1,0,FALSE,50,50
634,HPbreaker,FALSE,-1,0,FALSE,50,50
635,Seek and Destroy,FALSE,-1,0,FALSE,45,45
636,Bad Reputation,FALSE,-1,0,FALSE,200,200
637,Combat Style: Purified Claymore of Destiny,FALSE,-1,0,FALSE,0,0
644,Victims of Circumstance,FALSE,-1,0,FALSE,300,300
645,The Four Hoarsemen,FALSE,-1,0,FALSE,100,100
646,Crit ‘em with your best shot,FALSE,-1,0,FALSE,150,150
647,REP Speedwagon,FALSE,-1,0,TRUE,150,150
648,Stairway to Haven,TRUE,27,1,FALSE,2500,10000
649,Rolling Stones,TRUE,27,2,FALSE,2500,10000
650,Light My Fire,TRUE,27,3,FALSE,2500,10000
651,Knockin' on Haven's Door,TRUE,27,4,FALSE,7500,25000
652,Practice makes Perfect Bottle,FALSE,-1,0,FALSE,50,50
653,Tap that Cactus,FALSE,-1,0,FALSE,0,0
654,Get me that Recipe!,FALSE,-1,0,FALSE,0,0
655,Tip Out,FALSE,-1,0,FALSE,0,0
656,Juice on the Loose,FALSE,-1,0,FALSE,100,100
657,Bottle Trade,FALSE,-1,0,FALSE,0,0
658,Staying Alive,TRUE,27,5,FALSE,2500,10000
659,Killer Queen,TRUE,27,6,FALSE,7500,25000
660,Satisfaction,TRUE,27,7,FALSE,7500,25000
661,"Dance, Dance, Dance",TRUE,27,8,FALSE,7500,25000
667,Tainted Claw,FALSE,-1,0,FALSE,0,0
668,Purified Claw,FALSE,-1,0,FALSE,0,0
674,J6 Quiz Game,TRUE,28,1,FALSE,0,0
675,Bad Moon Rising,TRUE,27,9,FALSE,2500,10000
676,Burning Down The House,TRUE,27,10,FALSE,2500,10000
677,Superstition,TRUE,27,11,FALSE,2500,10000
678,Soul Man,TRUE,27,12,FALSE,7500,25000
679,Lend a Helping Handkerchief,FALSE,-1,0,FALSE,50,75
680,Two Eyes,FALSE,-1,0,FALSE,50,75
681,Beards Rule!,FALSE,-1,0,FALSE,50,75
682,Fancied Feather,FALSE,-1,0,FALSE,400,300
683,Requesting a Request,FALSE,-1,0,FALSE,0,0
684,Watch Out!,FALSE,-1,0,FALSE,75,50
685,Legendary Quest of Adventure,FALSE,-1,0,FALSE,33,33
686,Classic Hack-n-Slash,FALSE,-1,0,FALSE,50,50
687,"Yeah, another quest",FALSE,-1,0,FALSE,60,75
688,Insert Quest Title Here,FALSE,-1,0,FALSE,1,1
689,Key of Life,FALSE,24,5,FALSE,250,100
690,Key of Dreams,FALSE,24,6,FALSE,300,100
691,Key of Thought,FALSE,24,7,FALSE,350,100
692,Key of the Void,FALSE,24,8,FALSE,400,100
693,Access Zephyrus,TRUE,28,2,FALSE,100,100
694,Zephyrus End,TRUE,28,3,FALSE,100,100
695,Birds on a Train,FALSE,-1,0,FALSE,250,100
696,Ticklish Zorbo Pet,FALSE,-1,0,FALSE,0,0
697,Ticklish Zorbo Sword,FALSE,-1,0,FALSE,0,0
698,Mission1,TRUE,28,4,FALSE,50,50
699,Mission2,TRUE,28,5,FALSE,100,100
705,Music Defender,FALSE,-1,0,FALSE,25,25
706,Mega Music Defender,FALSE,-1,0,FALSE,30,30
707,Mythsong War Cutscene,TRUE,27,13,FALSE,0,5000
709,Pony Gary Yellow,TRUE,27,14,FALSE,10000,40000
710,Kimberly,TRUE,27,15,FALSE,10000,40000
711,Turn out the lights.,FALSE,-1,0,FALSE,500,500
712,"Warm up? No, Warm Down.",FALSE,-1,0,FALSE,500,500
713,This Is Key,FALSE,-1,0,FALSE,50,50
714,I Love The Keys,FALSE,-1,0,FALSE,100,100
715,Off Key,FALSE,-1,0,FALSE,100,100
716,We're Going To Need A Bigger Key,FALSE,-1,0,FALSE,100,100
717,Property Appraiser,TRUE,29,1,FALSE,0,0
718,Pain in the Grass,FALSE,29,2,FALSE,150,150
719,Dust Busting,FALSE,29,3,FALSE,250,250
720,Cat-astrophe,TRUE,29,4,FALSE,500,500
721,Skynner's List,TRUE,29,5,FALSE,100,100
722,A Mushy Situation,TRUE,29,6,FALSE,250,250
723,W-Tea F,TRUE,29,7,FALSE,150,150
724,A Skunkweed By Any Other Name...,TRUE,29,8,FALSE,0,200
725,There Is No Spoon,TRUE,29,9,FALSE,200,250
726,Totem of Nulgath,FALSE,-1,0,FALSE,0,0
737,Spare Parts,TRUE,29,10,FALSE,100,300
738,4 Trophy Prizes,FALSE,-1,0,FALSE,0,0
739,20 Trophy Prizes,FALSE,-1,0,FALSE,0,0
740,50 Trophy Prizes,FALSE,-1,0,FALSE,0,0
741,100 Trophy Prizes,FALSE,-1,0,FALSE,0,0
742,150 Trophy Prizes,FALSE,-1,0,FALSE,0,0
743,Racer,TRUE,29,11,FALSE,0,0
744,Trophy Reward 5,FALSE,-1,0,FALSE,0,0
745,Trophy Reward 7,FALSE,-1,0,FALSE,0,0
746,Trophy Reward 10,FALSE,-1,0,FALSE,0,0
747,Andre's Foot Defeated,TRUE,29,12,FALSE,2000,2000
748,Flea be Gone,TRUE,29,13,FALSE,750,750
749,Free the Key,TRUE,29,14,FALSE,1000,1000
750,Listen to George Lowe's story,TRUE,30,1,FALSE,50,50
751,Ladies First!,FALSE,30,2,FALSE,100,100
752,Slimy Boys,FALSE,30,3,FALSE,125,125
753,The Slime Masquerade,FALSE,30,4,FALSE,150,150
754,ONE OF THEM,TRUE,30,5,FALSE,175,175
755,Spilt Salt,FALSE,30,6,FALSE,200,200
756,Defeat the Giant Brain Slime Prime,TRUE,30,7,FALSE,2000,1000
757,The First 6 Chapters,FALSE,30,8,FALSE,250,250
758,The Last 6 Chapters,FALSE,30,9,FALSE,275,275
759,The Glossary,FALSE,30,10,FALSE,300,300
760,Cover Me,FALSE,30,11,FALSE,325,325
761,Dweam-Maze,TRUE,30,12,FALSE,350,350
762,Big Bad Kwueger Man,TRUE,30,13,FALSE,375,375
763,George Lowe-viathan,TRUE,30,14,FALSE,400,400
764,Super George Lowe-viathan,FALSE,-1,0,FALSE,500,500
765,Twisted Items of Nulgath,FALSE,-1,0,FALSE,0,0
766,Demanding Items of Nulgath,FALSE,-1,0,FALSE,999999,999999
768,Conqueror of Shadow Armor,FALSE,-1,0,TRUE,0,0
779,Bearded Helm of Glory,FALSE,-1,0,FALSE,0,0
780,The Armet of the Afterlife,FALSE,-1,0,TRUE,0,0
786,Roasted Marshmallow on a Stick,FALSE,-1,0,TRUE,0,0
787,Nuked Mallow,FALSE,-1,0,FALSE,0,0
788,Make a Marshmallow on a Stick,FALSE,-1,0,FALSE,0,0
789,Undead Champion Initiation,FALSE,31,1,FALSE,100,100
790,Mourn the Soldiers,FALSE,31,2,FALSE,75,75
791,Understanding Undead Champions,FALSE,31,3,FALSE,50,50
792,Player vs Power,FALSE,31,4,FALSE,25,25
793,Fail to the King,FALSE,31,5,FALSE,1,1
794,A Necessary Sacrifice,FALSE,-1,0,FALSE,150,150
795,Gorillaphant Poaching,FALSE,-1,0,FALSE,150,150
796,Mustard and Pretzel Root,FALSE,-1,0,FALSE,200,150
797,Thyme and a Half,FALSE,-1,0,FALSE,150,200
798,Thistle Do Nicely,FALSE,-1,0,FALSE,200,150
799,Pleased to Meat You,FALSE,-1,0,FALSE,150,150
800,ArcanRobe,FALSE,-1,0,FALSE,250,200
801,Ebony and Ivory Tusks,FALSE,-1,0,FALSE,150,150
802,Experiment 107: Elder's Blood Potion,FALSE,-1,0,FALSE,600,600
803,Experiment 231: Sparrow Blood Potion,FALSE,-1,0,FALSE,800,800
804,Experiment 808: Viper's Blood Potion,FALSE,-1,0,FALSE,400,400
805,Observing the Observatory,TRUE,32,1,FALSE,200,200
806,Ewa the Treekeeper,TRUE,32,2,FALSE,200,200
807,Bear Necessities of LifeRoot,TRUE,32,3,FALSE,500,500
808,Acorny Quest,TRUE,32,4,FALSE,500,500
809,Ravenloss,TRUE,32,5,FALSE,500,500
810,It's A Bough-t Time,TRUE,32,6,FALSE,500,500
811,Wendigo Whereabouts,TRUE,32,7,FALSE,1000,1000
812,Sprig Cleaning,FALSE,-1,0,TRUE,0,0
813,Find Paddy Lump,TRUE,32,8,FALSE,200,300
814,Toothy Smiles,TRUE,32,9,FALSE,500,500
815,Slimy Cyrus,TRUE,32,10,FALSE,500,500
816,Lord Of The Fleas,TRUE,32,11,FALSE,500,500
817,Not The Best Idea,TRUE,32,12,FALSE,500,500
818,Gates and Guardians,TRUE,32,13,FALSE,500,500
819,Scales and Tails,FALSE,-1,0,FALSE,400,500
820,Omnomnoms,FALSE,-1,0,FALSE,500,400
821,Legion Exercise Number 1,FALSE,-1,0,FALSE,50,50
822,Legion Exercise Number 2,FALSE,-1,0,FALSE,50,50
823,Legion Exercise Number 3,FALSE,-1,0,FALSE,50,50
824,Legion Exercise Number 4,FALSE,-1,0,FALSE,50,50
825,Water You Waiting For--Find Nisse,TRUE,32,14,FALSE,300,200
826,Dive Right In,TRUE,32,15,FALSE,500,500
827,Seafood Diet,TRUE,32,16,FALSE,500,500
828,Mercenaries,TRUE,32,17,FALSE,500,500
829,Synchronized Slaying,TRUE,32,18,FALSE,500,500
830,The Deep End,TRUE,32,19,FALSE,750,750
831,"Find Umbra, the Master Shaman",TRUE,32,20,FALSE,300,200
832,The Root of Elementals,TRUE,32,21,FALSE,500,500
833,Eupotamic Elementals,TRUE,32,22,FALSE,500,500
834,Breaking Wind Elementals,TRUE,32,23,FALSE,650,600
835,Fight Fire With Fire Salamanders,TRUE,32,24,FALSE,700,750
836,Guardian of the Gilead Wrap,TRUE,32,25,FALSE,800,800
837,Juggernaut Items of Nulgath,FALSE,-1,0,FALSE,500000,13000
838,Find Felsic the Magma Golem,TRUE,32,26,FALSE,350,250
839,Liquid Hot Magma Maggots,TRUE,32,27,FALSE,600,500
840,Scorched Serpents,TRUE,32,28,FALSE,550,500
841,Playing With Living Fire,TRUE,32,29,FALSE,700,600
842,Kindling Relationship,TRUE,32,30,FALSE,800,700
843,Obey Your Thirst for Adventure,TRUE,32,31,FALSE,500,650
844,Captain Falcons,TRUE,32,32,FALSE,600,750
845,"Big, Bad, and Baddest Bosses",TRUE,32,33,FALSE,700,850
846,The Great Mana Golem,TRUE,32,34,FALSE,800,1000
847,Chaos Lord Ledgermayne,TRUE,32,35,FALSE,1000,2000
848,Feed Me,FALSE,-1,0,TRUE,0,0
849,Tacomancer Armor!,FALSE,-1,0,FALSE,300,250
866,A Timely Meating,FALSE,-1,0,TRUE,100,100
867,Hire Nulgath Larvae,FALSE,-1,0,TRUE,0,0
868,Nulgath (Rare),FALSE,-1,0,FALSE,13000,300
869,Diamond Exchange,FALSE,-1,0,FALSE,0,0
870,Contract Exchange,FALSE,-1,0,FALSE,0,0
871,Investigate the Farmhouse,TRUE,13,19,FALSE,50,50
872,Children of Chaos,FALSE,13,20,FALSE,550,400
873,Where is that Barn Key?,FALSE,13,21,FALSE,600,450
874,Investigate the Barn,TRUE,13,22,FALSE,50,50
875,Malik-EYE is so Grounded,FALSE,13,23,FALSE,650,500
876,Clearing the Candy Corn Field,FALSE,13,24,FALSE,700,650
877,So Sick of EYE-Sac,FALSE,13,25,FALSE,750,700
878,She Who Walks Behind The Stalks,FALSE,13,26,FALSE,850,800
879,Candy Corn,FALSE,-1,0,FALSE,25,25
880,Mogloween Defender,FALSE,-1,0,FALSE,25,25
881,Mega Mogloween Defender,FALSE,-1,0,FALSE,30,30
882,Skull Of A Lich!,FALSE,-1,0,TRUE,50,50
883,Fiends in High Places,TRUE,34,1,FALSE,400,400
884,A Whirled Wide Traveler,TRUE,34,2,FALSE,550,500
885,Boiler Spoiler,TRUE,34,3,FALSE,600,650
886,This Fight Will Dragon,TRUE,34,4,FALSE,800,700
887,Things Are Looking Up,TRUE,34,5,FALSE,850,800
888,"Don’t Get Mad, Get Gladius",TRUE,34,6,FALSE,1200,1500
889,Gel-Oh-No Box,FALSE,-1,0,FALSE,0,0
890,Cyser-no!,FALSE,-1,0,FALSE,0,0
891,Pink Balloon of Doom,FALSE,-1,0,FALSE,0,0
892,The Hundred Foot Tall Twilly,FALSE,-1,0,FALSE,0,0
893,Turtle Shells Pop Balloons,FALSE,14,15,TRUE,850,700
894,Make things Pop with a Sentry Bot,FALSE,14,16,TRUE,900,800
895,Web Browsing for Balloons,FALSE,14,17,TRUE,0,0
896,Complete Airheads,FALSE,14,18,TRUE,0,0
897,The Final Pilgrimage,FALSE,14,19,TRUE,0,0
898,Chasing After a Girl,TRUE,2,13,FALSE,100,100
899,Tracking Down Nythera,TRUE,2,14,FALSE,300,200
900,Searching for Splinters,TRUE,2,15,FALSE,300,250
901,A-Void-ing The Larva,TRUE,2,16,FALSE,400,350
902,Spawn Point,TRUE,2,17,FALSE,550,500
903,Null and Void Spheres,TRUE,2,18,FALSE,700,700
904,Enter the Great Void Dragon's Lair,TRUE,2,19,FALSE,800,850
905,Spirit Abducted,FALSE,17,17,FALSE,0,0
906,Shaking the Globes,TRUE,17,18,FALSE,0,0
907,A Demonstration,FALSE,17,19,FALSE,0,0
908,Hearts of Ice,FALSE,17,20,FALSE,0,0
909,Defeat Garaja,FALSE,17,21,FALSE,0,0
910,Springing Traps,TRUE,17,22,FALSE,0,0
911,Frost Lions,FALSE,17,23,FALSE,0,0
912,Onslaught Keyrings,FALSE,17,24,FALSE,0,0
913,Defeat Lionfang,FALSE,17,25,FALSE,0,0
914,Tinsel's Weapon Gift,FALSE,-1,0,FALSE,0,0
915,Tinsel's Helm Gift,FALSE,-1,0,FALSE,0,0
916,Dissertations Bupers Camel,FALSE,-1,0,FALSE,150,150
917,Crafty Creepers: A Favorite of Mine,FALSE,-1,0,FALSE,150,150
918,Running a Stable Stable,FALSE,-1,0,FALSE,150,150
919,Parched Pets,FALSE,-1,0,FALSE,150,150
920,Vase Case,FALSE,-1,0,FALSE,75,75
921,Oasis Ornaments,FALSE,-1,0,FALSE,150,150
922,The Power of Pomade,FALSE,-1,0,FALSE,150,150
923,Salon Quality Shampoo,FALSE,-1,0,FALSE,150,150
924,What’s for Desert?,FALSE,-1,0,FALSE,150,150
925,Porter-Inn Steaks,FALSE,-1,0,FALSE,150,150
926,Delectable Desert Desserts,FALSE,-1,0,TRUE,600,600
927,Oil Spills,FALSE,-1,0,TRUE,500,700
928,The Scarab Sandwich,FALSE,-1,0,TRUE,900,800
929,Lore Style Surf and Turf,FALSE,-1,0,TRUE,700,600
930,Sandport and Starboard,TRUE,36,1,FALSE,200,200
931,Shark Diving,TRUE,36,2,FALSE,250,250
932,Thieving Cut Throats,TRUE,36,3,FALSE,300,300
933,Lost and Found,TRUE,36,4,FALSE,350,350
934,Sell-Sword Sell-Outs,TRUE,36,5,FALSE,5000,10000
935,The Portal Puzzle,FALSE,24,9,FALSE,0,0
936,Best Fiends Forever,FALSE,24,10,FALSE,500,200
937,Crystal Encores,FALSE,24,11,FALSE,550,250
938,Fishin' for Jellys,FALSE,24,12,FALSE,550,300
939,Soul Searching,FALSE,24,13,FALSE,5000,5000
940,Agree to help Ethan,TRUE,37,1,FALSE,50,50
941,Clues for the Clueless,TRUE,37,2,FALSE,100,100
942,Laundry Day,TRUE,37,3,FALSE,150,150
943,Strategy Guides are Key,TRUE,37,4,FALSE,200,200
944,Investigate the Storage Room,TRUE,37,5,FALSE,200,200
945,Inventory In Your Inventory,TRUE,37,6,FALSE,300,300
946,Sneevil Sabotage,TRUE,37,7,FALSE,350,350
947,A Bribe for the Bride,TRUE,37,8,FALSE,400,400
948,Hey There Lie-lah,TRUE,37,9,FALSE,400,400
950,Fuel for Fought,TRUE,37,10,FALSE,500,500
951,In Ctrl of Controllers,TRUE,37,11,FALSE,600,600
952,To Form a Platform,TRUE,37,12,FALSE,600,600
953,The Infamous Plumber,TRUE,37,13,FALSE,800,800
954,Crafting the Emblem of Longevity,FALSE,-1,0,FALSE,350,350
955,The Black Tortoise's Spirit,FALSE,-1,0,FALSE,150,150
956,Crafting the Emblem of Righteousness,FALSE,-1,0,FALSE,350,350
957,The White Tiger's Spirit,FALSE,-1,0,FALSE,150,150
958,Crafting the Emblem of Knowledge,FALSE,-1,0,FALSE,350,350
959,The Red Bird's Spirit,FALSE,-1,0,FALSE,150,150
960,Crafting the Emblem of Good Luck,FALSE,-1,0,FALSE,350,350
961,The Blue Dragon's Spirit,FALSE,-1,0,FALSE,150,150
962,Go Fetch!,FALSE,-1,0,FALSE,250,200
963,A Fowl Costume Change,FALSE,-1,0,FALSE,350,300
964,After a While…,FALSE,-1,0,FALSE,450,400
965,Who You Callin’ a ChickenMan?,FALSE,-1,0,FALSE,550,500
966,Solar Powered Wind Burning Air Conditioning Stove,FALSE,-1,0,FALSE,700,600
967,Sacred Scarabs,TRUE,36,6,FALSE,500,500
968,A Noob is Guard,TRUE,36,7,FALSE,600,600
969,Bandaged Aids,TRUE,36,8,FALSE,650,650
970,Keys to the Royal Chamber,TRUE,36,9,FALSE,700,700
971,Confront Duat,TRUE,36,10,FALSE,5000,10000
972,They've Gone Dark,TRUE,36,11,FALSE,800,800
973,Bad Doggies,TRUE,36,12,FALSE,800,800
974,Essentially Evil,TRUE,36,13,FALSE,800,800
975,Loose Threads,TRUE,36,14,FALSE,800,800
976,Seek The Treasure,TRUE,36,15,FALSE,800,800
977,Dreamsand,TRUE,36,16,FALSE,900,900
978,I Dream Of...,TRUE,36,17,FALSE,5000,10000
979,Find a Loophole in the Contract,TRUE,38,1,FALSE,50,50
980,Girl Scouts,TRUE,38,2,FALSE,100,100
982,Defeating the Defenders,TRUE,38,3,FALSE,150,150
983,Picky about Picks,TRUE,38,4,FALSE,200,200
984,Para-GONE Jewel,TRUE,38,5,FALSE,300,300
985,Digging Deeper,TRUE,38,6,FALSE,350,350
986,Ghastplasm is a Blast,TRUE,38,7,FALSE,400,400
987,Aghast over Ghastplasm,TRUE,38,8,FALSE,450,450
988,Ab-ducts-tion,TRUE,38,9,FALSE,500,500
989,Ducts Crossing,TRUE,38,10,FALSE,550,550
990,Scout Out the Void Giant,TRUE,38,11,FALSE,600,600
991,Component Competitors,TRUE,38,12,FALSE,650,650
992,And more Component Competitors,TRUE,38,13,FALSE,700,700
993,Brandishing the Banishing Stones,TRUE,38,14,FALSE,750,750
994,Stall the Void Giant,TRUE,38,15,FALSE,1000,1000
995,Sandsational Castle,TRUE,36,18,FALSE,900,900
996,Furry Fury,TRUE,36,19,FALSE,900,900
997,Keeping Secrets Under Wraps,TRUE,36,20,FALSE,900,900
998,Gem Jam,TRUE,36,21,FALSE,950,950
999,Enter the Sphinx,TRUE,36,22,FALSE,5000,10000
1000,Unlamented Lamia,TRUE,36,23,FALSE,1000,1000
1001,E-vase-ive Measures,TRUE,36,24,FALSE,1000,1000
1002,Tri-hump-hant Camels,TRUE,36,25,FALSE,1000,1000
1003,I Don't Mean to Harp On It...,TRUE,36,26,FALSE,1000,1500
1004,In-djinn-ious Solution,TRUE,36,27,FALSE,1000,1500
1005,Chaos Lord Tibicenas,TRUE,36,28,FALSE,5000,10000
1006,Steamed Punks,FALSE,-1,0,TRUE,150,150
1007,The Mind Goggles,FALSE,-1,0,TRUE,300,300
1008,Jules' Rules of Cool,FALSE,-1,0,TRUE,200,200
1009,Warlord of the Hair,FALSE,-1,0,TRUE,200,200
1010,Propeller Seller,FALSE,-1,0,TRUE,200,200
1011,Pet-ty Plumbing Problems,FALSE,-1,0,TRUE,300,300
1012,Dogs and Cogs,FALSE,-1,0,TRUE,200,200
1013,SteamOcto Ahoy!,FALSE,-1,0,TRUE,200,200
1014,Wells' Embargo,FALSE,-1,0,TRUE,500,500
1015,Fullmetal Financier,FALSE,-1,0,TRUE,300,300
1016,All Steamed Up,FALSE,-1,0,TRUE,500,500
1017,Let's Get Magi-Technical,FALSE,-1,0,TRUE,500,500
1018,Terrorkind Destroyer,FALSE,-1,0,FALSE,25,25
1019,Mega Terrorkind Destroyer,FALSE,-1,0,FALSE,30,30
1020,Up to the Highest Heights,TRUE,39,1,TRUE,50,50
1021,High-sterical,TRUE,39,2,TRUE,100,100
1022,Elevation Sensation,TRUE,39,3,TRUE,150,150
1023,Altitude Adjustment,TRUE,39,4,TRUE,200,200
1024,Conquer Vertigo,TRUE,39,5,TRUE,500,500
1025,No Matter How Dark the Night,TRUE,39,6,TRUE,300,300
1026,The Dark (K)Nights,TRUE,39,7,TRUE,350,350
1027,"Something, Something Dark Side",TRUE,39,8,TRUE,400,400
1028,One Little Candle,TRUE,39,9,TRUE,450,450
1029,Conquer Nyctox,TRUE,39,10,TRUE,600,600
1030,Death Be Not Proud,TRUE,39,11,TRUE,550,550
1031,What Fear Makes,TRUE,39,12,TRUE,600,600
1032,The Little Death,TRUE,39,13,TRUE,650,650
1033,Terrify the Terrorkind,TRUE,39,14,TRUE,700,700
1034,Conquer Thanatops,TRUE,39,15,TRUE,750,750
1035,Face Fear,TRUE,39,16,TRUE,1000,1000
1036,"Reduce, Reuse, Recycle",FALSE,7,6,FALSE,300,300
1037,Go Green like a Boss,FALSE,7,7,FALSE,400,400
1038,School's Out for the Invasion,TRUE,34,7,TRUE,200,200
1039,Chaobold Bullies,TRUE,34,8,TRUE,250,250
1040,Trip the Traps,TRUE,34,9,TRUE,300,300
1041,Wreck the Warder,TRUE,34,10,TRUE,350,350
1042,Deady's Return,TRUE,45,1,FALSE,100,100
1043,"Exit, Stage Right",TRUE,45,2,FALSE,200,200
1044,The Wedge,TRUE,45,3,FALSE,300,300
1045,Freedom?,TRUE,45,4,FALSE,300,300
1046,Other Ideas?!,TRUE,45,5,FALSE,400,400
1047,Got a Light,TRUE,45,6,FALSE,400,400
1048,BADABOOM!,TRUE,45,7,FALSE,500,500
1049,Lack of Subtlety,TRUE,45,8,FALSE,500,500
1050,Look Around,TRUE,45,9,FALSE,600,600
1051,Caboose Key,TRUE,45,10,FALSE,700,700
1052,Slow your Role,TRUE,45,11,FALSE,800,800
1053,Slow the Coal,TRUE,45,12,FALSE,900,900
1054,Laying Traps,TRUE,45,13,FALSE,1000,1000
1055,Gathering Mats,TRUE,45,14,FALSE,1100,1100
